URL,Version,Status,OIDs,Name,Title,Description,Used
http://smart.who.int/immunizations/CodeSystem/IMMZ.Z,0.2.0,active,,IMMZ_Z,IMMZ.Z CodeSystem for Data Elements,"CodeSystem for IMMZ.Z Data Elements","ValueSet/IMMZ.Z.DE19,ValueSet/IMMZ.Z.DE18,ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE16,ValueSet/IMMZ.Z.DE15,ValueSet/IMMZ.Z.DE14,ValueSet/IMMZ.Z.DE5,ValueSet/IMMZ.Z.DE13,ValueSet/IMMZ.Z.DE4,ValueSet/IMMZ.Z.DE7,ValueSet/IMMZ.Z.DE34,ValueSet/IMMZ.Z.DE12,ValueSet/IMMZ.Z.DE33,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE9,ValueSet/IMMZ.Z.DE10,ValueSet/IMMZ.Z.DE32,ValueSet/IMMZ.Z.DE8,ValueSet/IMMZ.Z.DE31,ValueSet/IMMZ.Z.DE30,ValueSet/IMMZ.Z.DE1,ValueSet/IMMZ.Z.DE3,ValueSet/IMMZ.Z.DE2,ConceptMap/IMMZ.Z.ConceptMap,ValueSet/IMMZ.Z.DE29,ValueSet/IMMZ.Z.DE28,ValueSet/IMMZ.Z.DE27,ValueSet/IMMZ.Z.DE26,ValueSet/IMMZ.Z.DE25,ValueSet/IMMZ.Z.DE24,ValueSet/IMMZ.Z.DE23,ValueSet/IMMZ.Z.DE22,ValueSet/IMMZ.Z.DE21,ValueSet/IMMZ.Z.DE20"
http://smart.who.int/immunizations/CodeSystem/IMMZDAK,0.2.0,active,,IMMZDAK,IMMZDAK CodeSystem for Decision Tables,"CodeSystem for Decision Tables for the Immunization DAK","ValueSet/IMMZD2DTJEInactivatedVeroCellDerivedVaccineVS,ValueSet/IMMZD5DTJEContraindicationsVS,ValueSet/IMMZD2DTCholeraWCVaccinesVS,ValueSet/IMMZD5DTPolioContraindicationsVS,ValueSet/IMMZD2DTPolioBOPVPlusIPVVS,ValueSet/IMMZD5DTRabiesContraindicationsVS,ValueSet/IMMZD2DTHPV2DosesVS,ValueSet/IMMZD18SRabiesVS,ValueSet/IMMZD5DTRubellaContraindicationsVS,ValueSet/IMMZD18SMeningococcalMonovalentMenCConjugateVaccineVS,ValueSet/IMMZD2DTMeaslesOngoingTransmissionVS,ValueSet/IMMZD18SYellowfeverYellowFeverVS,ValueSet/IMMZD18SMeaslesLowTransmissionVS,ValueSet/IMMZD2DTDTPOnTimeStartVS,ValueSet/IMMZD2DTDengue3DosesWithPreVaccinationScreeningVS,ValueSet/IMMZD2DTMeningococcalQuadrivalentConjugateVaccines1DoseVS,ValueSet/IMMZD18SPolioSequentialIPVbOPVVS,ValueSet/IMMZD5DTRotavirusContraindicationsVS,ValueSet/IMMZD2DTHPVSingleDoseVS,ValueSet/IMMZD5DTTyphoidContraindicationsVS,ValueSet/IMMZD2DTRotavirusVS,ValueSet/IMMZD2DTHib3DosesWithBoosterDoseVS,ValueSet/IMMZD2DTRubellaLowIncidenceVS,ValueSet/IMMZD18SJEInactivatedVeroCellDerivedVaccineVS,ValueSet/IMMZD2DTHepatitisAInactivatedHAV1DoseVS,ValueSet/IMMZD2DTHib2DosesWithBoosterDoseVS,ValueSet/IMMZD2DTTBETBEMoscowVS,ValueSet/IMMZD5DTYellowFeverContraindicationsVS,ValueSet/IMMZD2DTPolioIPVOnlyVS,ValueSet/IMMZD5DTHibContraindicationsVS,ValueSet/IMMZD2DTTyphoidTCVVS,ValueSet/IMMZD18SPolioBirthDoseVS,ValueSet/IMMZD18SDTPDelayedOrInterruptedSeriesVS,ValueSet/IMMZD5DTBCGContraindicationsVS,ValueSet/IMMZD18SPneumococcal2DosesWithBoosterDoseVS,ValueSet/IMMZD5DTHPVContraindicationsVS,ValueSet/IMMZD18SDTPPregnancyStartingWith4DosesVS,ValueSet/IMMZD18SDTPPregnancyStartingWith3DosesVS,ValueSet/IMMZD2DTMeningococcalPolysaccharideVaccinesVS,ValueSet/IMMZD5DTDengueContraindicationsVS,ValueSet/IMMZD2DTDTPPregnancyStartingWith4DosesVS,ValueSet/IMMZD18STyphoidTCVVS,ValueSet/IMMZD18SJELiveAttenuatedVaccineVS,ValueSet/IMMZD18SDengue3DosesWithPreVaccinationScreeningVS,ValueSet/IMMZD18STyphoidTy21aVS,ValueSet/IMMZD5DTMumpsContraindicationsVS,ValueSet/IMMZD2DTRabiesVS,ValueSet/IMMZD18SMeningococcalPolysaccharideVaccinesVS,ValueSet/IMMZD18SHib3DosesWithBoosterDoseVS,ValueSet/IMMZD2DTCholeraWCRBSVaccine3DosesVS,ValueSet/IMMZD2DTTyphoidTy21aVS,ValueSet/IMMZD18SVaricella1DoseVS,ValueSet/IMMZD18STyphoidViPSVS,ValueSet/IMMZD18SHib3DosesVS,ValueSet/IMMZD5DTDTPContraindicationsVS,ValueSet/IMMZD18SRotavirusVS,ValueSet/IMMZD18SRubellaLowIncidenceVS,ValueSet/IMMZD18SPneumococcal3DosesVS,ValueSet/IMMZD18SMeningococcalQuadrivalentConjugateVaccines2DosesVS,ValueSet/IMMZD5DTHepatitisAContraindicationsVS,ValueSet/IMMZD18SMeningococcalQuadrivalentConjugateVaccines1DoseVS,ValueSet/IMMZD18SCholeraWCRBSVaccine3DosesVS,ValueSet/IMMZD18SCholeraWCRBSVaccine2DosesVS,ValueSet/IMMZD2DTJELiveAttenuatedVaccineVS,ValueSet/IMMZD2DTHepatitisAInactivatedHAV2DosesVS,ValueSet/IMMZD18SMeaslesMCVDose0VS,ValueSet/IMMZD5DTVaricellaContraindicationsVS,ValueSet/IMMZD5DTMeaslesContraindicationsVS,ValueSet/IMMZD2DTBCGVS,ValueSet/IMMZD5DTMalariaContraindicationsVS,ValueSet/IMMZD2DTMeningococcalMonovalentMenCConjugateVaccineVS,ValueSet/IMMZD18SHepatitisALiveAttenuatedHAV1DoseVS,ValueSet/IMMZD2DTDTPPregnancyVS,ValueSet/IMMZD18SHPV2DosesVS,ValueSet/IMMZD18STBETBEMoscowVS,ValueSet/IMMZD18SHepatitisAInactivatedHAV1DoseVS,ValueSet/IMMZD2DTMeningococcalMenAConjugateVaccine2DosesVS,ValueSet/IMMZD2DTCholeraWCRBSVaccine2DosesVS,ValueSet/IMMZD5DTPneumococcalContraindicationsVS,ValueSet/IMMZD2DTTyphoidViPSVS,ValueSet/IMMZD2DTRubellaHighIncidenceVS,ValueSet/IMMZD18SCholeraWCVaccinesVS,ValueSet/IMMZD2DTPneumococcal3DosesVS,ValueSet/IMMZD2DTYellowfeverYellowFeverVS,ValueSet/IMMZD18SMeningococcalMenAConjugateVaccine1DoseVS,ValueSet/IMMZD2DTHib3DosesVS,ValueSet/IMMZD18SJELiveRecombinantVaccineVS,ValueSet/IMMZD18SMumpsVS,ValueSet/IMMZD18SMalariaVS,ValueSet/IMMZD18STBEEncepurVS,ValueSet/IMMZD18SMeningococcalMenAConjugateVaccine2DosesVS,ValueSet/IMMZD2DTMumpsVS,ValueSet/IMMZD18SPolioIPVOnlyVS,ValueSet/IMMZD18SHib2DosesWithBoosterDoseVS,ValueSet/IMMZD2DTJELiveRecombinantVaccineVS,ValueSet/IMMZD2DTPolioBirthDoseVS,ValueSet/IMMZD18SMeaslesOngoingTransmissionVS,ValueSet/IMMZD18SMeaslesSupplementaryDoseVS,ValueSet/IMMZD2DTMeaslesMCVDose0VS,ValueSet/IMMZD2DTPolioSequentialIPVbOPVVS,ValueSet/IMMZD5DTMeningococcalContraindicationsVS,ValueSet/IMMZD18SDTPOnTimeStartVS,ValueSet/IMMZD18SPolioBOPVPlusIPVVS,ValueSet/IMMZD2DTMalariaVS,ValueSet/IMMZD2DTMeningococcalMenAConjugateVaccine1DoseVS,ValueSet/IMMZD5DTTBEContraindicationsVS,ValueSet/IMMZD2DTTBEEnceVirVS,ValueSet/IMMZD18SHepatitisAInactivatedHAV2DosesVS,ValueSet/IMMZD2DTMeaslesLowTransmissionVS,ValueSet/IMMZD18SBCGVS,ValueSet/IMMZD2DTTBEFSMEImmunVS,ValueSet/IMMZD2DTHepatitisALiveAttenuatedHAV1DoseVS,ValueSet/IMMZD2DTDengue3DosesWithoutPreVaccinationScreeningVS,ValueSet/IMMZD2DTDTPPregnancyStartingWith3DosesVS,ValueSet/IMMZD2DTDTPDelayedOrInterruptedSeriesVS,ValueSet/IMMZD18SRubellaHighIncidenceVS,ValueSet/IMMZD2DTMeningococcalQuadrivalentConjugateVaccines2DosesVS,ValueSet/IMMZD2DTTBEEncepurVS,ValueSet/IMMZD18SHPVSingleDoseVS,ValueSet/IMMZD2DTPneumococcal2DosesWithBoosterDoseVS,ValueSet/IMMZD18STBEFSMEImmunVS,ValueSet/IMMZD18SVaricella2DosesVS,ValueSet/IMMZD18STBEEnceVirVS,ValueSet/IMMZD2DTMeaslesSupplementaryDoseVS"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/immunization-target-disease,ValueSet/IMMZ.Z.LiveAttenuated,ValueSet/IMMZ.Z.DE18,ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE16,ValueSet/IMMZ.Z.DE15,ValueSet/IMMZ.Z.DE14,ValueSet/IMMZ.Z.DE5,ValueSet/IMMZ.Z.DE13,ValueSet/IMMZ.Z.DE4,ValueSet/body-site,ValueSet/IMMZ.Z.DE7,ValueSet/IMMZ.Z.DE12,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE9,ValueSet/IMMZ.Z.DE10,ValueSet/IMMZ.Z.DE8,ValueSet/IMMZ.Z.DE1,ValueSet/immunization-reason,ValueSet/referencerange-appliesto,ValueSet/IMMZ.Z.DE3,ValueSet/IMMZ.Z.DE2,ConceptMap/IMMZ.Z.ConceptMap,ConceptMap/IMMZ.C.ConceptMap,ValueSet/IMMZ.Z.DE26,ValueSet/observation-methods,ValueSet/IMMZ.Z.DE24,ValueSet/IMMZ.Z.DE23,ValueSet/IMMZ.Z.DE22,ValueSet/IMMZ.Z.DE20,ConceptMap/IMMZ.D.ConceptMap"
http://terminology.hl7.org/CodeSystem/adverse-event-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1251",AdverseEventCategory,AdverseEventCategory,"Overall categorization of the event, e.g. product-related or situational.","ValueSet/adverse-event-category"
http://terminology.hl7.org/CodeSystem/adverse-event-causality-assess,1.0.1,active,"2.16.840.1.113883.4.642.1.1254",AdverseEventCausalityAssessment,AdverseEventCausalityAssessment,"Codes for the assessment of whether the entity caused the event.","ValueSet/adverse-event-causality-assess"
http://terminology.hl7.org/CodeSystem/adverse-event-causality-method,2.0.0,active,"2.16.840.1.113883.4.642.1.1255",AdverseEventCausalityMethod,AdverseEventCausalityMethod,"This code system contains methods for assessing causality.","ValueSet/adverse-event-causality-method"
http://terminology.hl7.org/CodeSystem/adverse-event-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.4.1252",AdverseEventOutcome,AdverseEventOutcome,"TODO (and should this be required?).","ValueSet/adverse-event-outcome,ConceptMap/IMMZ.D.ConceptMap"
http://terminology.hl7.org/CodeSystem/adverse-event-severity,1.0.0,draft,"2.16.840.1.113883.4.642.1.1256",AdverseEventSeverity,AdverseEventSeverity,"The severity of the adverse event itself, in direct relation to the subject.","ValueSet/adverse-event-severity"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/immunization-funding-source,1.0.1,active,"2.16.840.1.113883.4.642.1.1100",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","ValueSet/immunization-funding-source"
http://terminology.hl7.org/CodeSystem/immunization-origin,1.0.1,active,"2.16.840.1.113883.4.642.1.1101",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","ValueSet/immunization-origin"
http://terminology.hl7.org/CodeSystem/immunization-program-eligibility,1.0.1,active,"2.16.840.1.113883.4.642.1.1099",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","ValueSet/immunization-program-eligibility"
http://terminology.hl7.org/CodeSystem/immunization-subpotent-reason,1.0.1,active,"2.16.840.1.113883.4.642.1.1098",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","ValueSet/immunization-subpotent-reason"
http://terminology.hl7.org/CodeSystem/observation-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.1,active,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/v2-0131,2.0.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/relatedperson-relationshiptype,ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0203,5.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
http://terminology.hl7.org/CodeSystem/v2-0443,2.0.0,active,"2.16.840.1.113883.18.283",ProviderRole,providerRole,"Code system of concepts specifying the functional involvement with the activity being transmitted (e.g., Case Manager, Evaluator, Transcriber, Nurse Care Practitioner, Midwife, Physician Assistant, etc.).  Used in HL7 Version 2.x messaging in the ROL segment.","ValueSet/immunization-function"
http://terminology.hl7.org/CodeSystem/v3-ActSite,3.0.0,active,"2.16.840.1.113883.5.1052",ActSite,ActSite,"An anatomical location on an organism which can be the focus of an act.","ValueSet/immunization-site"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/relatedperson-relationshiptype"
http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,3.0.0,active,"2.16.840.1.113883.5.112",RouteOfAdministration,RouteOfAdministration,"The path the administered medication takes to get into the body or into contact with the body.","ValueSet/immunization-route"
http://www.whocc.no/atc,2.0.1,active,"2.16.840.1.113883.6.73",WC,WHO ATC,"WHO ATC","ValueSet/IMMZ.Z.DE19,ValueSet/IMMZ.Z.LiveAttenuated,ValueSet/IMMZ.Z.DE18,ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE16,ValueSet/IMMZ.Z.DE15,ValueSet/IMMZ.Z.DE14,ValueSet/IMMZ.Z.DE5,ValueSet/IMMZ.Z.DE13,ValueSet/IMMZ.Z.DE4,ValueSet/IMMZ.Z.DE7,ValueSet/IMMZ.Z.DE34,ValueSet/IMMZ.Z.DE12,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE9,ValueSet/IMMZ.Z.DE10,ValueSet/IMMZ.Z.DE32,ValueSet/IMMZ.Z.DE8,ValueSet/IMMZ.Z.DE31,ValueSet/IMMZ.Z.DE30,ValueSet/IMMZ.Z.DE1,ValueSet/IMMZ.Z.DE3,ValueSet/IMMZ.Z.DE2,ConceptMap/IMMZ.Z.ConceptMap,ValueSet/IMMZ.Z.DE29,ValueSet/IMMZ.Z.DE28,ValueSet/IMMZ.Z.DE27,ValueSet/IMMZ.Z.DE26,ValueSet/IMMZ.Z.DE24,ValueSet/IMMZ.Z.DE23,ValueSet/IMMZ.Z.DE22,ValueSet/IMMZ.Z.DE21,ValueSet/IMMZ.Z.DE20"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/iso3166-1-3"
